F1, F1_CV
NB
['NA', 0.8409785932721714, '0.83 (+/- 0.06)', '']
['BUG', 0.6958904109589041, '0.79 (+/- 0.04)', '']
['FUNC', 0.22516556291390727, '0.58 (+/- 0.07)', '']
['NON_FUNC', 0.045454545454545456, '0.51 (+/- 0.07)', '']
